Year,County,Hospital,OSHPDID,Surgery,# of Cases,Location 1
2014,San Joaquin,Lodi Memorial Hospital,106390923,LAPRYGB,3,"(38.12146, -121.2859)"
2014,San Joaquin,Lodi Memorial Hospital,106390923,OPENRYGB,1,"(38.12146, -121.2859)"
2014,San Joaquin,Lodi Memorial Hospital,106390923,VSG,1,"(38.12146, -121.2859)"
2014,San Mateo,Kaiser Foundation Hospital – South San Francisco,106410806,BPD,,"(37.65806, -122.43837)"
2014,San Mateo,Kaiser Foundation Hospital – South San Francisco,106410806,LAPBAND,4,"(37.65806, -122.43837)"
2014,San Mateo,Kaiser Foundation Hospital – South San Francisco,106410806,LAPRYGB,56,"(37.65806, -122.43837)"
2014,San Mateo,Kaiser Foundation Hospital – South San Francisco,106410806,OPENRYGB,,"(37.65806, -122.43837)"
2014,San Mateo,Kaiser Foundation Hospital – South San Francisco,106410806,VSG,267,"(37.65806, -122.43837)"
2014,San Mateo,Peninsula Medical Center,106410852,BPD,,"(37.5944692, -122.3832465)"
2014,San Mateo,Peninsula Medical Center,106410852,LAPBAND,,"(37.5944692, -122.3832465)"
2014,San Mateo,Peninsula Medical Center,106410852,LAPRYGB,9,"(37.5944692, -122.3832465)"
2014,San Mateo,Peninsula Medical Center,106410852,OPENRYGB,,"(37.5944692, -122.3832465)"
2014,San Mateo,Peninsula Medical Center,106410852,VSG,67,"(37.5944692, -122.3832465)"
2014,Santa Barbara,Marian Regional Medical Center,106420493,BPD,1,"(34.95198, -120.41338)"
2014,Santa Barbara,Marian Regional Medical Center,106420493,LAPBAND,,"(34.95198, -120.41338)"
2014,Santa Barbara,Marian Regional Medical Center,106420493,LAPRYGB,50,"(34.95198, -120.41338)"
2014,Santa Barbara,Marian Regional Medical Center,106420493,OPENRYGB,3,"(34.95198, -120.41338)"
2014,Santa Barbara,Marian Regional Medical Center,106420493,VSG,123,"(34.95198, -120.41338)"
2014,Santa Barbara,Santa Barbara Cottage Hospital,106420514,BPD,,"(34.42943, -119.72318)"
2014,Santa Barbara,Santa Barbara Cottage Hospital,106420514,LAPBAND,,"(34.42943, -119.72318)"
2014,Santa Barbara,Santa Barbara Cottage Hospital,106420514,LAPRYGB,111,"(34.42943, -119.72318)"
2014,Santa Barbara,Santa Barbara Cottage Hospital,106420514,OPENRYGB,1,"(34.42943, -119.72318)"
2014,Santa Barbara,Santa Barbara Cottage Hospital,106420514,VSG,124,"(34.42943, -119.72318)"
2014,Santa Clara,El Camino Hospital,106430763,BPD,,"(37.36779, -122.07801)"
2014,Santa Clara,El Camino Hospital,106430763,LAPBAND,,"(37.36779, -122.07801)"
2014,Santa Clara,El Camino Hospital,106430763,LAPRYGB,54,"(37.36779, -122.07801)"
2014,Santa Clara,El Camino Hospital,106430763,OPENRYGB,,"(37.36779, -122.07801)"
2014,Santa Clara,El Camino Hospital,106430763,VSG,121,"(37.36779, -122.07801)"
2014,Santa Clara,Good Samaritan Hospital – San Jose,106430779,BPD,,"(37.25116, -121.9449)"
2014,Santa Clara,Good Samaritan Hospital – San Jose,106430779,LAPBAND,,"(37.25116, -121.9449)"
2014,Santa Clara,Good Samaritan Hospital – San Jose,106430779,LAPRYGB,16,"(37.25116, -121.9449)"
2014,Santa Clara,Good Samaritan Hospital – San Jose,106430779,OPENRYGB,,"(37.25116, -121.9449)"
2014,Santa Clara,Good Samaritan Hospital – San Jose,106430779,VSG,291,"(37.25116, -121.9449)"
2014,Santa Clara,Lucile Salter Packard Children’s Hospital at Stanford,106434040,BPD,,"(37.43677, -122.17282)"
2014,Santa Clara,Lucile Salter Packard Children’s Hospital at Stanford,106434040,LAPBAND,,"(37.43677, -122.17282)"
2014,Santa Clara,Lucile Salter Packard Children’s Hospital at Stanford,106434040,LAPRYGB,,"(37.43677, -122.17282)"
2014,Santa Clara,Lucile Salter Packard Children’s Hospital at Stanford,106434040,OPENRYGB,,"(37.43677, -122.17282)"
2014,Santa Clara,Lucile Salter Packard Children’s Hospital at Stanford,106434040,VSG,1,"(37.43677, -122.17282)"
2014,Santa Clara,Stanford Hospital,106430905,BPD,,"(37.43342, -122.17827)"
2014,Santa Clara,Stanford Hospital,106430905,LAPBAND,2,"(37.43342, -122.17827)"
2014,Santa Clara,Stanford Hospital,106430905,LAPRYGB,120,"(37.43342, -122.17827)"
2014,Santa Clara,Stanford Hospital,106430905,OPENRYGB,3,"(37.43342, -122.17827)"
2014,Santa Clara,Stanford Hospital,106430905,VSG,69,"(37.43342, -122.17827)"
2014,Santa Cruz,Watsonville Community Hospital,106444013,BPD,,"(36.92839, -121.79173)"
2014,Santa Cruz,Watsonville Community Hospital,106444013,LAPBAND,,"(36.92839, -121.79173)"
2014,Santa Cruz,Watsonville Community Hospital,106444013,LAPRYGB,,"(36.92839, -121.79173)"
2014,Santa Cruz,Watsonville Community Hospital,106444013,OPENRYGB,,"(36.92839, -121.79173)"
2014,Santa Cruz,Watsonville Community Hospital,106444013,VSG,7,"(36.92839, -121.79173)"
2014,Sonoma,Santa Rosa Memorial Hospital – Montgomery,106491064,BPD,,"(38.44304, -122.70114)"
2014,Sonoma,Santa Rosa Memorial Hospital – Montgomery,106491064,LAPBAND,,"(38.44304, -122.70114)"
2014,Sonoma,Santa Rosa Memorial Hospital – Montgomery,106491064,LAPRYGB,1,"(38.44304, -122.70114)"
2014,Sonoma,Santa Rosa Memorial Hospital – Montgomery,106491064,OPENRYGB,,"(38.44304, -122.70114)"
2014,Sonoma,Santa Rosa Memorial Hospital – Montgomery,106491064,VSG,3,"(38.44304, -122.70114)"
2014,Sonoma,Sonoma Valley Hospital,106491076,BPD,,"(38.28841, -122.46524)"
2014,Sonoma,Sonoma Valley Hospital,106491076,LAPBAND,,"(38.28841, -122.46524)"
2014,Sonoma,Sonoma Valley Hospital,106491076,LAPRYGB,,"(38.28841, -122.46524)"
2014,Sonoma,Sonoma Valley Hospital,106491076,OPENRYGB,,"(38.28841, -122.46524)"
2014,Sonoma,Sonoma Valley Hospital,106491076,VSG,16,"(38.28841, -122.46524)"
2014,Sonoma,Sutter Medical Center of Santa Rosa,106490919,BPD,,"(38.46855, -122.70739)"
2014,Sonoma,Sutter Medical Center of Santa Rosa,106490919,LAPBAND,,"(38.46855, -122.70739)"
2014,Sonoma,Sutter Medical Center of Santa Rosa,106490919,LAPRYGB,12,"(38.46855, -122.70739)"
2014,Sonoma,Sutter Medical Center of Santa Rosa,106490919,OPENRYGB,,"(38.46855, -122.70739)"
2014,Sonoma,Sutter Medical Center of Santa Rosa,106490919,VSG,53,"(38.46855, -122.70739)"
2014,Sonoma,Sutter Santa Rosa Regional Hospital,106494106,BPD,,"(38.49636, -122.7514)"
2014,Sonoma,Sutter Santa Rosa Regional Hospital,106494106,LAPBAND,,"(38.49636, -122.7514)"
2014,Sonoma,Sutter Santa Rosa Regional Hospital,106494106,LAPRYGB,4,"(38.49636, -122.7514)"
2014,Sonoma,Sutter Santa Rosa Regional Hospital,106494106,OPENRYGB,,"(38.49636, -122.7514)"
2014,Sonoma,Sutter Santa Rosa Regional Hospital,106494106,VSG,11,"(38.49636, -122.7514)"
2014,Stanislaus,Doctors Medical Center,106500852,BPD,,"(37.66439, -120.99631)"
2014,Stanislaus,Doctors Medical Center,106500852,LAPBAND,,"(37.66439, -120.99631)"
2014,Stanislaus,Doctors Medical Center,106500852,LAPRYGB,1,"(37.66439, -120.99631)"
2014,Stanislaus,Doctors Medical Center,106500852,OPENRYGB,,"(37.66439, -120.99631)"
2014,Stanislaus,Doctors Medical Center,106500852,VSG,1,"(37.66439, -120.99631)"
2014,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,BPD,78,"(37.66727, -120.97546)"
2014,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,LAPBAND,5,"(37.66727, -120.97546)"
2014,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,LAPRYGB,281,"(37.66727, -120.97546)"
2014,Stanislaus,Memorial Hospital Medical Center – Modesto,106500939,OPENRYGB,1,"(37.66727, -120.97546)"
2014,Ventura,Community Memorial Hospital – San Buenaventura,106560473,BPD,,"(34.274589, -119.258124)"
2014,Ventura,Community Memorial Hospital – San Buenaventura,106560473,LAPBAND,,"(34.274589, -119.258124)"
2014,Ventura,Community Memorial Hospital – San Buenaventura,106560473,LAPRYGB,12,"(34.274589, -119.258124)"
2014,Ventura,Community Memorial Hospital – San Buenaventura,106560473,OPENRYGB,,"(34.274589, -119.258124)"
2014,Ventura,Community Memorial Hospital – San Buenaventura,106560473,VSG,22,"(34.274589, -119.258124)"
2014,Ventura,Los Robles Hospital and Medical Center,106560492,BPD,,"(34.20539, -118.89297)"
2014,Ventura,Los Robles Hospital and Medical Center,106560492,LAPBAND,,"(34.20539, -118.89297)"
2014,Ventura,Los Robles Hospital and Medical Center,106560492,LAPRYGB,6,"(34.20539, -118.89297)"
2014,Ventura,Los Robles Hospital and Medical Center,106560492,OPENRYGB,,"(34.20539, -118.89297)"
2014,Ventura,Los Robles Hospital and Medical Center,106560492,VSG,5,"(34.20539, -118.89297)"
2014,Ventura,Saint John’s Regional Medical Center,106560529,BPD,,"(34.21687, -119.15819)"
2014,Ventura,Saint John’s Regional Medical Center,106560529,LAPBAND,3,"(34.21687, -119.15819)"
2014,Ventura,Saint John’s Regional Medical Center,106560529,LAPRYGB,61,"(34.21687, -119.15819)"
2014,Ventura,Saint John’s Regional Medical Center,106560529,OPENRYGB,1,"(34.21687, -119.15819)"
2014,Ventura,Saint John’s Regional Medical Center,106560529,VSG,73,"(34.21687, -119.15819)"
2014,Ventura,Ventura County Medical Center,106560481,BPD,,"(34.27634, -119.2517)"
2014,Ventura,Ventura County Medical Center,106560481,LAPBAND,,"(34.27634, -119.2517)"
2014,Ventura,Ventura County Medical Center,106560481,LAPRYGB,7,"(34.27634, -119.2517)"
2014,Ventura,Ventura County Medical Center,106560481,OPENRYGB,1,"(34.27634, -119.2517)"
2014,Ventura,Ventura County Medical Center,106560481,VSG,39,"(34.27634, -119.2517)"
2015,Alameda,Alta Bates Summit Medical Center,106010937,BPD,,"(37.82106, -122.26257)"
2015,Alameda,Alta Bates Summit Medical Center,106010937,LapBand,,"(37.82106, -122.26257)"
2015,Alameda,Alta Bates Summit Medical Center,106010937,LapRYGB,53,"(37.82106, -122.26257)"
2015,Alameda,Alta Bates Summit Medical Center,106010937,OpenRYGB,,"(37.82106, -122.26257)"
2015,Alameda,Alta Bates Summit Medical Center,106010937,VSG,52,"(37.82106, -122.26257)"
2015,Alameda,Highland Hospital,106010846,BPD,,"(37.79917, -122.2312)"
2015,Alameda,Highland Hospital,106010846,LapBand,,"(37.79917, -122.2312)"
2015,Alameda,Highland Hospital,106010846,LapRYGB,,"(37.79917, -122.2312)"
2015,Alameda,Highland Hospital,106010846,OpenRYGB,,"(37.79917, -122.2312)"
2015,Alameda,Highland Hospital,106010846,VSG,,"(37.79917, -122.2312)"
2015,Alameda,Kaiser Foundation Hospital – Fremont,106014132,BPD,,"(37.55055, -121.97483)"
2015,Alameda,Kaiser Foundation Hospital – Fremont,106014132,LapBand,1,"(37.55055, -121.97483)"
2015,Alameda,Kaiser Foundation Hospital – Fremont,106014132,LapRYGB,112,"(37.55055, -121.97483)"
2015,Alameda,Kaiser Foundation Hospital – Fremont,106014132,OpenRYGB,,"(37.55055, -121.97483)"
2015,Alameda,Kaiser Foundation Hospital – Fremont,106014132,VSG,121,"(37.55055, -121.97483)"
2015,Alameda,Kaiser Foundation Hospital – Oakland/Richmond,106014326,BPD,,"(37.82402, -122.25791)"
2015,Alameda,Kaiser Foundation Hospital – Oakland/Richmond,106014326,LapBand,,"(37.82402, -122.25791)"
2015,Alameda,Kaiser Foundation Hospital – Oakland/Richmond,106014326,LapRYGB,14,"(37.82402, -122.25791)"
2015,Alameda,Kaiser Foundation Hospital – Oakland/Richmond,106014326,OpenRYGB,1,"(37.82402, -122.25791)"
2015,Alameda,Kaiser Foundation Hospital – Oakland/Richmond,106014326,VSG,214,"(37.82402, -122.25791)"
2015,Alameda,Valleycare Medical Center,106014050,BPD,,"(37.69206, -121.88095)"
2015,Alameda,Valleycare Medical Center,106014050,LapBand,,"(37.69206, -121.88095)"
2015,Alameda,Valleycare Medical Center,106014050,LapRYGB,28,"(37.69206, -121.88095)"
2015,Alameda,Valleycare Medical Center,106014050,OpenRYGB,1,"(37.69206, -121.88095)"
2015,Alameda,Valleycare Medical Center,106014050,VSG,106,"(37.69206, -121.88095)"
2015,Butte,Enloe Medical Center – Esplanade,106040962,BPD,,"(39.74224, -121.84922)"
2015,Butte,Enloe Medical Center – Esplanade,106040962,LapBand,,"(39.74224, -121.84922)"
2015,Butte,Enloe Medical Center – Esplanade,106040962,LapRYGB,,"(39.74224, -121.84922)"
2015,Butte,Enloe Medical Center – Esplanade,106040962,OpenRYGB,,"(39.74224, -121.84922)"
2015,Butte,Enloe Medical Center – Esplanade,106040962,VSG,179,"(39.74224, -121.84922)"
2015,Contra Costa,Contra Costa Regional Medical Center,106070924,BPD,,"(38.00646, -122.13101)"
2015,Contra Costa,Contra Costa Regional Medical Center,106070924,LapBand,,"(38.00646, -122.13101)"
2015,Contra Costa,Contra Costa Regional Medical Center,106070924,LapRYGB,,"(38.00646, -122.13101)"
2015,Contra Costa,Contra Costa Regional Medical Center,106070924,OpenRYGB,,"(38.00646, -122.13101)"
2015,Contra Costa,Contra Costa Regional Medical Center,106070924,VSG,,"(38.00646, -122.13101)"
2015,Contra Costa,John Muir Medical Center – Concord Campus,106071018,BPD,,"(37.98615, -122.03874)"
2015,Los Angeles,Marina Del Rey Hospital,106190500,OpenRYGB,2,"(33.98125, -118.43971)"
2015,Contra Costa,John Muir Medical Center – Concord Campus,106071018,LapBand,,"(37.98615, -122.03874)"
2015,Contra Costa,John Muir Medical Center – Concord Campus,106071018,LapRYGB,7,"(37.98615, -122.03874)"
2015,Contra Costa,John Muir Medical Center – Concord Campus,106071018,OpenRYGB,,"(37.98615, -122.03874)"
2015,Contra Costa,John Muir Medical Center – Concord Campus,106071018,VSG,41,"(37.98615, -122.03874)"
2015,Fresno,Clovis Community Medical Center,106100005,BPD,,"(36.83745, -119.66072)"
2015,Fresno,Clovis Community Medical Center,106100005,LapBand,,"(36.83745, -119.66072)"
2015,Fresno,Clovis Community Medical Center,106100005,LapRYGB,17,"(36.83745, -119.66072)"
2015,Fresno,Clovis Community Medical Center,106100005,OpenRYGB,,"(36.83745, -119.66072)"
2015,Fresno,Clovis Community Medical Center,106100005,VSG,77,"(36.83745, -119.66072)"
2015,Fresno,Fresno Heart and Surgical Hospital,106105029,BPD,,"(36.8611, -119.78931)"
2015,Fresno,Fresno Heart and Surgical Hospital,106105029,LapBand,12,"(36.8611, -119.78931)"
2015,Fresno,Fresno Heart and Surgical Hospital,106105029,LapRYGB,341,"(36.8611, -119.78931)"
2015,Fresno,Fresno Heart and Surgical Hospital,106105029,OpenRYGB,,"(36.8611, -119.78931)"
2015,Fresno,Fresno Heart and Surgical Hospital,106105029,VSG,214,"(36.8611, -119.78931)"
2015,Fresno,Kaiser Foundation Hospital – Fresno,106104062,BPD,,"(36.84246, -119.7832)"
2015,Fresno,Kaiser Foundation Hospital – Fresno,106104062,LapBand,,"(36.84246, -119.7832)"
2015,Fresno,Kaiser Foundation Hospital – Fresno,106104062,LapRYGB,7,"(36.84246, -119.7832)"
2015,Fresno,Kaiser Foundation Hospital – Fresno,106104062,OpenRYGB,,"(36.84246, -119.7832)"
2015,Fresno,Kaiser Foundation Hospital – Fresno,106104062,VSG,125,"(36.84246, -119.7832)"
2015,Kern,Bakersfield Memorial Hospital,106150722,BPD,,"(35.39051, -119.00658)"
2015,Kern,Bakersfield Memorial Hospital,106150722,LapBand,,"(35.39051, -119.00658)"
2015,Kern,Bakersfield Memorial Hospital,106150722,LapRYGB,,"(35.39051, -119.00658)"
2015,Kern,Bakersfield Memorial Hospital,106150722,OpenRYGB,,"(35.39051, -119.00658)"
2015,Kern,Bakersfield Memorial Hospital,106150722,VSG,,"(35.39051, -119.00658)"
2015,Kern,Delano Regional Medical Center,106150706,BPD,,"(35.76143, -119.23706)"
2015,Kern,Delano Regional Medical Center,106150706,LapBand,,"(35.76143, -119.23706)"
2015,Kern,Delano Regional Medical Center,106150706,LapRYGB,3,"(35.76143, -119.23706)"
2015,Kern,Delano Regional Medical Center,106150706,OpenRYGB,,"(35.76143, -119.23706)"
2015,Kern,Delano Regional Medical Center,106150706,VSG,17,"(35.76143, -119.23706)"
2015,Kern,Kern Medical Center,106150736,BPD,,"(35.380833, -118.967222)"
2015,Kern,Kern Medical Center,106150736,LapBand,,"(35.380833, -118.967222)"
2015,Kern,Kern Medical Center,106150736,LapRYGB,2,"(35.380833, -118.967222)"
2015,Kern,Kern Medical Center,106150736,OpenRYGB,,"(35.380833, -118.967222)"
2015,Kern,Kern Medical Center,106150736,VSG,28,"(35.380833, -118.967222)"
2015,Kern,Mercy Hospital – Bakersfield,106150761,BPD,,"(35.37323, -119.02715)"
2015,Kern,Mercy Hospital – Bakersfield,106150761,LapBand,,"(35.37323, -119.02715)"
2015,Kern,Mercy Hospital – Bakersfield,106150761,LapRYGB,3,"(35.37323, -119.02715)"
2015,Kern,Mercy Hospital – Bakersfield,106150761,OpenRYGB,,"(35.37323, -119.02715)"
2015,Kern,Mercy Hospital – Bakersfield,106150761,VSG,39,"(35.37323, -119.02715)"
2015,Kern,San Joaquin Community Hospital,106150788,BPD,,"(35.383064, -119.018775)"
2015,Kern,San Joaquin Community Hospital,106150788,LapBand,,"(35.383064, -119.018775)"
2015,Kern,San Joaquin Community Hospital,106150788,LapRYGB,4,"(35.383064, -119.018775)"
2015,Kern,San Joaquin Community Hospital,106150788,OpenRYGB,,"(35.383064, -119.018775)"
2015,Kern,San Joaquin Community Hospital,106150788,VSG,148,"(35.383064, -119.018775)"
2015,Kings,Adventist Medical Center,106164029,BPD,,"(36.3256247, -119.6683912)"
2015,Kings,Adventist Medical Center,106164029,LapBand,,"(36.3256247, -119.6683912)"
2015,Kings,Adventist Medical Center,106164029,LapRYGB,,"(36.3256247, -119.6683912)"
2015,Kings,Adventist Medical Center,106164029,OpenRYGB,,"(36.3256247, -119.6683912)"
2015,Kings,Adventist Medical Center,106164029,VSG,,"(36.3256247, -119.6683912)"
2015,Los Angeles,Cedars Sinai Medical Center,106190555,BPD,,"(34.07681, -118.38061)"
2015,Los Angeles,Cedars Sinai Medical Center,106190555,LapBand,3,"(34.07681, -118.38061)"
2015,Los Angeles,Cedars Sinai Medical Center,106190555,LapRYGB,53,"(34.07681, -118.38061)"
2015,Los Angeles,Cedars Sinai Medical Center,106190555,OpenRYGB,,"(34.07681, -118.38061)"
2015,Los Angeles,Cedars Sinai Medical Center,106190555,VSG,127,"(34.07681, -118.38061)"
2015,Los Angeles,Children’s Hospital of Los Angeles,106190170,BPD,,"(34.09805, -118.29069)"
2015,Los Angeles,Children’s Hospital of Los Angeles,106190170,LapBand,,"(34.09805, -118.29069)"
2015,Los Angeles,Children’s Hospital of Los Angeles,106190170,LapRYGB,,"(34.09805, -118.29069)"
2015,Los Angeles,Children’s Hospital of Los Angeles,106190170,OpenRYGB,,"(34.09805, -118.29069)"
2015,Los Angeles,Children’s Hospital of Los Angeles,106190170,VSG,,"(34.09805, -118.29069)"
2015,Los Angeles,College Medical Center,106190587,BPD,,"(33.80759, -118.19355)"
2015,Los Angeles,College Medical Center,106190587,LapBand,,"(33.80759, -118.19355)"
2015,Los Angeles,College Medical Center,106190587,LapRYGB,,"(33.80759, -118.19355)"
2015,Los Angeles,College Medical Center,106190587,OpenRYGB,,"(33.80759, -118.19355)"
2015,Los Angeles,College Medical Center,106190587,VSG,,"(33.80759, -118.19355)"
2015,Los Angeles,Gardens Regional Hospital and Medical Center,106190159,BPD,,"(33.83352, -118.08169)"
2015,Los Angeles,Gardens Regional Hospital and Medical Center,106190159,LapBand,,"(33.83352, -118.08169)"
2015,Los Angeles,Gardens Regional Hospital and Medical Center,106190159,LapRYGB,8,"(33.83352, -118.08169)"
2015,Los Angeles,Gardens Regional Hospital and Medical Center,106190159,OpenRYGB,,"(33.83352, -118.08169)"
2015,Los Angeles,Gardens Regional Hospital and Medical Center,106190159,VSG,36,"(33.83352, -118.08169)"
2015,Los Angeles,Glendale Adventist Medical Center,106190323,BPD,,"(34.14951, -118.23109)"
2015,Los Angeles,Glendale Adventist Medical Center,106190323,LapBand,,"(34.14951, -118.23109)"
2015,Los Angeles,Glendale Adventist Medical Center,106190323,LapRYGB,3,"(34.14951, -118.23109)"
2015,Los Angeles,Glendale Adventist Medical Center,106190323,OpenRYGB,1,"(34.14951, -118.23109)"
2015,Los Angeles,Glendale Adventist Medical Center,106190323,VSG,6,"(34.14951, -118.23109)"
2015,Los Angeles,Glendale Memorial Hospital and Medical Center,106190522,BPD,,"(34.1284, -118.25769)"
2015,Los Angeles,Glendale Memorial Hospital and Medical Center,106190522,LapBand,,"(34.1284, -118.25769)"
